t-12,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,t-1,t
110.0,100.0,110.0,100.0,110.0,110.0,100.0,100.0,120.0,240.0,470.0,180.0,100
100.0,110.0,100.0,110.0,110.0,100.0,100.0,120.0,240.0,470.0,180.0,100.0,100
110.0,100.0,110.0,110.0,100.0,100.0,120.0,240.0,470.0,180.0,100.0,100.0,120
100.0,110.0,110.0,100.0,100.0,120.0,240.0,470.0,180.0,100.0,100.0,120.0,450
110.0,110.0,100.0,100.0,120.0,240.0,470.0,180.0,100.0,100.0,120.0,450.0,170
110.0,100.0,100.0,120.0,240.0,470.0,180.0,100.0,100.0,120.0,450.0,170.0,140
100.0,100.0,120.0,240.0,470.0,180.0,100.0,100.0,120.0,450.0,170.0,140.0,150
100.0,120.0,240.0,470.0,180.0,100.0,100.0,120.0,450.0,170.0,140.0,150.0,140
120.0,240.0,470.0,180.0,100.0,100.0,120.0,450.0,170.0,140.0,150.0,140.0,140
240.0,470.0,180.0,100.0,100.0,120.0,450.0,170.0,140.0,150.0,140.0,140.0,120
470.0,180.0,100.0,100.0,120.0,450.0,170.0,140.0,150.0,140.0,140.0,120.0,120
180.0,100.0,100.0,120.0,450.0,170.0,140.0,150.0,140.0,140.0,120.0,120.0,120
100.0,100.0,120.0,450.0,170.0,140.0,150.0,140.0,140.0,120.0,120.0,120.0,120
100.0,120.0,450.0,170.0,140.0,150.0,140.0,140.0,120.0,120.0,120.0,120.0,110
120.0,450.0,170.0,140.0,150.0,140.0,140.0,120.0,120.0,120.0,120.0,110.0,130
450.0,170.0,140.0,150.0,140.0,140.0,120.0,120.0,120.0,120.0,110.0,130.0,470
170.0,140.0,150.0,140.0,140.0,120.0,120.0,120.0,120.0,110.0,130.0,470.0,420
140.0,150.0,140.0,140.0,120.0,120.0,120.0,120.0,110.0,130.0,470.0,420.0,130
150.0,140.0,140.0,120.0,120.0,120.0,120.0,110.0,130.0,470.0,420.0,130.0,110
140.0,140.0,120.0,120.0,120.0,120.0,110.0,130.0,470.0,420.0,130.0,110.0,100
140.0,120.0,120.0,120.0,120.0,110.0,130.0,470.0,420.0,130.0,110.0,100.0,70
120.0,120.0,120.0,120.0,110.0,130.0,470.0,420.0,130.0,110.0,100.0,70.0,50
120.0,120.0,120.0,110.0,130.0,470.0,420.0,130.0,110.0,100.0,70.0,50.0,60
120.0,120.0,110.0,130.0,470.0,420.0,130.0,110.0,100.0,70.0,50.0,60.0,50
120.0,110.0,130.0,470.0,420.0,130.0,110.0,100.0,70.0,50.0,60.0,50.0,60
110.0,130.0,470.0,420.0,130.0,110.0,100.0,70.0,50.0,60.0,50.0,60.0,50
130.0,470.0,420.0,130.0,110.0,100.0,70.0,50.0,60.0,50.0,60.0,50.0,60
470.0,420.0,130.0,110.0,100.0,70.0,50.0,60.0,50.0,60.0,50.0,60.0,60
420.0,130.0,110.0,100.0,70.0,50.0,60.0,50.0,60.0,50.0,60.0,60.0,60
130.0,110.0,100.0,70.0,50.0,60.0,50.0,60.0,50.0,60.0,60.0,60.0,30
110.0,100.0,70.0,50.0,60.0,50.0,60.0,50.0,60.0,60.0,60.0,30.0,30
100.0,70.0,50.0,60.0,50.0,60.0,50.0,60.0,60.0,60.0,30.0,30.0,40
70.0,50.0,60.0,50.0,60.0,50.0,60.0,60.0,60.0,30.0,30.0,40.0,30
50.0,60.0,50.0,60.0,50.0,60.0,60.0,60.0,30.0,30.0,40.0,30.0,70
60.0,50.0,60.0,50.0,60.0,60.0,60.0,30.0,30.0,40.0,30.0,70.0,60
50.0,60.0,50.0,60.0,60.0,60.0,30.0,30.0,40.0,30.0,70.0,60.0,70
60.0,50.0,60.0,60.0,60.0,30.0,30.0,40.0,30.0,70.0,60.0,70.0,60
50.0,60.0,60.0,60.0,30.0,30.0,40.0,30.0,70.0,60.0,70.0,60.0,70
60.0,60.0,60.0,30.0,30.0,40.0,30.0,70.0,60.0,70.0,60.0,70.0,60
60.0,60.0,30.0,30.0,40.0,30.0,70.0,60.0,70.0,60.0,70.0,60.0,60
60.0,30.0,30.0,40.0,30.0,70.0,60.0,70.0,60.0,70.0,60.0,60.0,60
30.0,30.0,40.0,30.0,70.0,60.0,70.0,60.0,70.0,60.0,60.0,60.0,60
30.0,40.0,30.0,70.0,60.0,70.0,60.0,70.0,60.0,60.0,60.0,60.0,60
40.0,30.0,70.0,60.0,70.0,60.0,70.0,60.0,60.0,60.0,60.0,60.0,60
30.0,70.0,60.0,70.0,60.0,70.0,60.0,60.0,60.0,60.0,60.0,60.0,70
70.0,60.0,70.0,60.0,70.0,60.0,60.0,60.0,60.0,60.0,60.0,70.0,60
60.0,70.0,60.0,70.0,60.0,60.0,60.0,60.0,60.0,60.0,70.0,60.0,70
70.0,60.0,70.0,60.0,60.0,60.0,60.0,60.0,60.0,70.0,60.0,70.0,60
60.0,70.0,60.0,60.0,60.0,60.0,60.0,60.0,70.0,60.0,70.0,60.0,60
70.0,60.0,60.0,60.0,60.0,60.0,60.0,70.0,60.0,70.0,60.0,60.0,60
60.0,60.0,60.0,60.0,60.0,60.0,70.0,60.0,70.0,60.0,60.0,60.0,60
60.0,60.0,60.0,60.0,60.0,70.0,60.0,70.0,60.0,60.0,60.0,60.0,60
60.0,60.0,60.0,60.0,70.0,60.0,70.0,60.0,60.0,60.0,60.0,60.0,50
60.0,60.0,60.0,70.0,60.0,70.0,60.0,60.0,60.0,60.0,60.0,50.0,70
60.0,60.0,70.0,60.0,70.0,60.0,60.0,60.0,60.0,60.0,50.0,70.0,60
60.0,70.0,60.0,70.0,60.0,60.0,60.0,60.0,60.0,50.0,70.0,60.0,60
70.0,60.0,70.0,60.0,60.0,60.0,60.0,60.0,50.0,70.0,60.0,60.0,70
60.0,70.0,60.0,60.0,60.0,60.0,60.0,50.0,70.0,60.0,60.0,70.0,60
70.0,60.0,60.0,60.0,60.0,60.0,50.0,70.0,60.0,60.0,70.0,60.0,60
60.0,60.0,60.0,60.0,60.0,50.0,70.0,60.0,60.0,70.0,60.0,60.0,50
60.0,60.0,60.0,60.0,50.0,70.0,60.0,60.0,70.0,60.0,60.0,50.0,50
60.0,60.0,60.0,50.0,70.0,60.0,60.0,70.0,60.0,60.0,50.0,50.0,60
60.0,60.0,50.0,70.0,60.0,60.0,70.0,60.0,60.0,50.0,50.0,60.0,50
60.0,50.0,70.0,60.0,60.0,70.0,60.0,60.0,50.0,50.0,60.0,50.0,60
50.0,70.0,60.0,60.0,70.0,60.0,60.0,50.0,50.0,60.0,50.0,60.0,60
70.0,60.0,60.0,70.0,60.0,60.0,50.0,50.0,60.0,50.0,60.0,60.0,60
60.0,60.0,70.0,60.0,60.0,50.0,50.0,60.0,50.0,60.0,60.0,60.0,70
60.0,70.0,60.0,60.0,50.0,50.0,60.0,50.0,60.0,60.0,60.0,70.0,60
70.0,60.0,60.0,50.0,50.0,60.0,50.0,60.0,60.0,60.0,70.0,60.0,60
60.0,60.0,50.0,50.0,60.0,50.0,60.0,60.0,60.0,70.0,60.0,60.0,50
60.0,50.0,50.0,60.0,50.0,60.0,60.0,60.0,70.0,60.0,60.0,50.0,50
50.0,50.0,60.0,50.0,60.0,60.0,60.0,70.0,60.0,60.0,50.0,50.0,60
50.0,60.0,50.0,60.0,60.0,60.0,70.0,60.0,60.0,50.0,50.0,60.0,50
60.0,50.0,60.0,60.0,60.0,70.0,60.0,60.0,50.0,50.0,60.0,50.0,60
50.0,60.0,60.0,60.0,70.0,60.0,60.0,50.0,50.0,60.0,50.0,60.0,50
60.0,60.0,60.0,70.0,60.0,60.0,50.0,50.0,60.0,50.0,60.0,50.0,40
60.0,60.0,70.0,60.0,60.0,50.0,50.0,60.0,50.0,60.0,50.0,40.0,40
60.0,70.0,60.0,60.0,50.0,50.0,60.0,50.0,60.0,50.0,40.0,40.0,40
70.0,60.0,60.0,50.0,50.0,60.0,50.0,60.0,50.0,40.0,40.0,40.0,40
60.0,60.0,50.0,50.0,60.0,50.0,60.0,50.0,40.0,40.0,40.0,40.0,100
60.0,50.0,50.0,60.0,50.0,60.0,50.0,40.0,40.0,40.0,40.0,100.0,60
50.0,50.0,60.0,50.0,60.0,50.0,40.0,40.0,40.0,40.0,100.0,60.0,50
50.0,60.0,50.0,60.0,50.0,40.0,40.0,40.0,40.0,100.0,60.0,50.0,80
60.0,50.0,60.0,50.0,40.0,40.0,40.0,40.0,100.0,60.0,50.0,80.0,100
50.0,60.0,50.0,40.0,40.0,40.0,40.0,100.0,60.0,50.0,80.0,100.0,80
60.0,50.0,40.0,40.0,40.0,40.0,100.0,60.0,50.0,80.0,100.0,80.0,80
50.0,40.0,40.0,40.0,40.0,100.0,60.0,50.0,80.0,100.0,80.0,80.0,100
40.0,40.0,40.0,40.0,100.0,60.0,50.0,80.0,100.0,80.0,80.0,100.0,80
40.0,40.0,40.0,100.0,60.0,50.0,80.0,100.0,80.0,80.0,100.0,80.0,110
40.0,40.0,100.0,60.0,50.0,80.0,100.0,80.0,80.0,100.0,80.0,110.0,80
40.0,100.0,60.0,50.0,80.0,100.0,80.0,80.0,100.0,80.0,110.0,80.0,90
100.0,60.0,50.0,80.0,100.0,80.0,80.0,100.0,80.0,110.0,80.0,90.0,110
60.0,50.0,80.0,100.0,80.0,80.0,100.0,80.0,110.0,80.0,90.0,110.0,100
50.0,80.0,100.0,80.0,80.0,100.0,80.0,110.0,80.0,90.0,110.0,100.0,100
80.0,100.0,80.0,80.0,100.0,80.0,110.0,80.0,90.0,110.0,100.0,100.0,80
100.0,80.0,80.0,100.0,80.0,110.0,80.0,90.0,110.0,100.0,100.0,80.0,80
80.0,80.0,100.0,80.0,110.0,80.0,90.0,110.0,100.0,100.0,80.0,80.0,70
80.0,100.0,80.0,110.0,80.0,90.0,110.0,100.0,100.0,80.0,80.0,70.0,70
100.0,80.0,110.0,80.0,90.0,110.0,100.0,100.0,80.0,80.0,70.0,70.0,70
80.0,110.0,80.0,90.0,110.0,100.0,100.0,80.0,80.0,70.0,70.0,70.0,60
110.0,80.0,90.0,110.0,100.0,100.0,80.0,80.0,70.0,70.0,70.0,60.0,70
80.0,90.0,110.0,100.0,100.0,80.0,80.0,70.0,70.0,70.0,60.0,70.0,70
90.0,110.0,100.0,100.0,80.0,80.0,70.0,70.0,70.0,60.0,70.0,70.0,80
110.0,100.0,100.0,80.0,80.0,70.0,70.0,70.0,60.0,70.0,70.0,80.0,80
100.0,100.0,80.0,80.0,70.0,70.0,70.0,60.0,70.0,70.0,80.0,80.0,70
100.0,80.0,80.0,70.0,70.0,70.0,60.0,70.0,70.0,80.0,80.0,70.0,80
80.0,80.0,70.0,70.0,70.0,60.0,70.0,70.0,80.0,80.0,70.0,80.0,60
80.0,70.0,70.0,70.0,60.0,70.0,70.0,80.0,80.0,70.0,80.0,60.0,70
70.0,70.0,70.0,60.0,70.0,70.0,80.0,80.0,70.0,80.0,60.0,70.0,70
70.0,70.0,60.0,70.0,70.0,80.0,80.0,70.0,80.0,60.0,70.0,70.0,60
70.0,60.0,70.0,70.0,80.0,80.0,70.0,80.0,60.0,70.0,70.0,60.0,70
60.0,70.0,70.0,80.0,80.0,70.0,80.0,60.0,70.0,70.0,60.0,70.0,60
70.0,70.0,80.0,80.0,70.0,80.0,60.0,70.0,70.0,60.0,70.0,60.0,50
70.0,80.0,80.0,70.0,80.0,60.0,70.0,70.0,60.0,70.0,60.0,50.0,50
80.0,80.0,70.0,80.0,60.0,70.0,70.0,60.0,70.0,60.0,50.0,50.0,60
80.0,70.0,80.0,60.0,70.0,70.0,60.0,70.0,60.0,50.0,50.0,60.0,70
70.0,80.0,60.0,70.0,70.0,60.0,70.0,60.0,50.0,50.0,60.0,70.0,70
80.0,60.0,70.0,70.0,60.0,70.0,60.0,50.0,50.0,60.0,70.0,70.0,70
60.0,70.0,70.0,60.0,70.0,60.0,50.0,50.0,60.0,70.0,70.0,70.0,70
70.0,70.0,60.0,70.0,60.0,50.0,50.0,60.0,70.0,70.0,70.0,70.0,60
70.0,60.0,70.0,60.0,50.0,50.0,60.0,70.0,70.0,70.0,70.0,60.0,70
60.0,70.0,60.0,50.0,50.0,60.0,70.0,70.0,70.0,70.0,60.0,70.0,60
70.0,60.0,50.0,50.0,60.0,70.0,70.0,70.0,70.0,60.0,70.0,60.0,80
60.0,50.0,50.0,60.0,70.0,70.0,70.0,70.0,60.0,70.0,60.0,80.0,70
50.0,50.0,60.0,70.0,70.0,70.0,70.0,60.0,70.0,60.0,80.0,70.0,60
50.0,60.0,70.0,70.0,70.0,70.0,60.0,70.0,60.0,80.0,70.0,60.0,80
60.0,70.0,70.0,70.0,70.0,60.0,70.0,60.0,80.0,70.0,60.0,80.0,60
70.0,70.0,70.0,70.0,60.0,70.0,60.0,80.0,70.0,60.0,80.0,60.0,70
70.0,70.0,70.0,60.0,70.0,60.0,80.0,70.0,60.0,80.0,60.0,70.0,60
70.0,70.0,60.0,70.0,60.0,80.0,70.0,60.0,80.0,60.0,70.0,60.0,70
70.0,60.0,70.0,60.0,80.0,70.0,60.0,80.0,60.0,70.0,60.0,70.0,60
60.0,70.0,60.0,80.0,70.0,60.0,80.0,60.0,70.0,60.0,70.0,60.0,60
70.0,60.0,80.0,70.0,60.0,80.0,60.0,70.0,60.0,70.0,60.0,60.0,80
60.0,80.0,70.0,60.0,80.0,60.0,70.0,60.0,70.0,60.0,60.0,80.0,120
80.0,70.0,60.0,80.0,60.0,70.0,60.0,70.0,60.0,60.0,80.0,120.0,140
70.0,60.0,80.0,60.0,70.0,60.0,70.0,60.0,60.0,80.0,120.0,140.0,140
60.0,80.0,60.0,70.0,60.0,70.0,60.0,60.0,80.0,120.0,140.0,140.0,160
80.0,60.0,70.0,60.0,70.0,60.0,60.0,80.0,120.0,140.0,140.0,160.0,180
60.0,70.0,60.0,70.0,60.0,60.0,80.0,120.0,140.0,140.0,160.0,180.0,160
70.0,60.0,70.0,60.0,60.0,80.0,120.0,140.0,140.0,160.0,180.0,160.0,160
60.0,70.0,60.0,60.0,80.0,120.0,140.0,140.0,160.0,180.0,160.0,160.0,140
70.0,60.0,60.0,80.0,120.0,140.0,140.0,160.0,180.0,160.0,160.0,140.0,120
60.0,60.0,80.0,120.0,140.0,140.0,160.0,180.0,160.0,160.0,140.0,120.0,110
60.0,80.0,120.0,140.0,140.0,160.0,180.0,160.0,160.0,140.0,120.0,110.0,90
80.0,120.0,140.0,140.0,160.0,180.0,160.0,160.0,140.0,120.0,110.0,90.0,90
120.0,140.0,140.0,160.0,180.0,160.0,160.0,140.0,120.0,110.0,90.0,90.0,80
140.0,140.0,160.0,180.0,160.0,160.0,140.0,120.0,110.0,90.0,90.0,80.0,80
140.0,160.0,180.0,160.0,160.0,140.0,120.0,110.0,90.0,90.0,80.0,80.0,80
160.0,180.0,160.0,160.0,140.0,120.0,110.0,90.0,90.0,80.0,80.0,80.0,80
180.0,160.0,160.0,140.0,120.0,110.0,90.0,90.0,80.0,80.0,80.0,80.0,70
160.0,160.0,140.0,120.0,110.0,90.0,90.0,80.0,80.0,80.0,80.0,70.0,70
160.0,140.0,120.0,110.0,90.0,90.0,80.0,80.0,80.0,80.0,70.0,70.0,60
140.0,120.0,110.0,90.0,90.0,80.0,80.0,80.0,80.0,70.0,70.0,60.0,80
120.0,110.0,90.0,90.0,80.0,80.0,80.0,80.0,70.0,70.0,60.0,80.0,100
110.0,90.0,90.0,80.0,80.0,80.0,80.0,70.0,70.0,60.0,80.0,100.0,90
90.0,90.0,80.0,80.0,80.0,80.0,70.0,70.0,60.0,80.0,100.0,90.0,90
90.0,80.0,80.0,80.0,80.0,70.0,70.0,60.0,80.0,100.0,90.0,90.0,80
80.0,80.0,80.0,80.0,70.0,70.0,60.0,80.0,100.0,90.0,90.0,80.0,90
80.0,80.0,80.0,70.0,70.0,60.0,80.0,100.0,90.0,90.0,80.0,90.0,70
80.0,80.0,70.0,70.0,60.0,80.0,100.0,90.0,90.0,80.0,90.0,70.0,80
80.0,70.0,70.0,60.0,80.0,100.0,90.0,90.0,80.0,90.0,70.0,80.0,90
70.0,70.0,60.0,80.0,100.0,90.0,90.0,80.0,90.0,70.0,80.0,90.0,90
70.0,60.0,80.0,100.0,90.0,90.0,80.0,90.0,70.0,80.0,90.0,90.0,80
60.0,80.0,100.0,90.0,90.0,80.0,90.0,70.0,80.0,90.0,90.0,80.0,80
80.0,100.0,90.0,90.0,80.0,90.0,70.0,80.0,90.0,90.0,80.0,80.0,90
100.0,90.0,90.0,80.0,90.0,70.0,80.0,90.0,90.0,80.0,80.0,90.0,70
90.0,90.0,80.0,90.0,70.0,80.0,90.0,90.0,80.0,80.0,90.0,70.0,80
90.0,80.0,90.0,70.0,80.0,90.0,90.0,80.0,80.0,90.0,70.0,80.0,60
80.0,90.0,70.0,80.0,90.0,90.0,80.0,80.0,90.0,70.0,80.0,60.0,50
90.0,70.0,80.0,90.0,90.0,80.0,80.0,90.0,70.0,80.0,60.0,50.0,60
70.0,80.0,90.0,90.0,80.0,80.0,90.0,70.0,80.0,60.0,50.0,60.0,60
80.0,90.0,90.0,80.0,80.0,90.0,70.0,80.0,60.0,50.0,60.0,60.0,60
90.0,90.0,80.0,80.0,90.0,70.0,80.0,60.0,50.0,60.0,60.0,60.0,70
90.0,80.0,80.0,90.0,70.0,80.0,60.0,50.0,60.0,60.0,60.0,70.0,60
80.0,80.0,90.0,70.0,80.0,60.0,50.0,60.0,60.0,60.0,70.0,60.0,60
80.0,90.0,70.0,80.0,60.0,50.0,60.0,60.0,60.0,70.0,60.0,60.0,50
90.0,70.0,80.0,60.0,50.0,60.0,60.0,60.0,70.0,60.0,60.0,50.0,60
70.0,80.0,60.0,50.0,60.0,60.0,60.0,70.0,60.0,60.0,50.0,60.0,50
80.0,60.0,50.0,60.0,60.0,60.0,70.0,60.0,60.0,50.0,60.0,50.0,60
60.0,50.0,60.0,60.0,60.0,70.0,60.0,60.0,50.0,60.0,50.0,60.0,60
50.0,60.0,60.0,60.0,70.0,60.0,60.0,50.0,60.0,50.0,60.0,60.0,70
60.0,60.0,60.0,70.0,60.0,60.0,50.0,60.0,50.0,60.0,60.0,70.0,60
60.0,60.0,70.0,60.0,60.0,50.0,60.0,50.0,60.0,60.0,70.0,60.0,60
60.0,70.0,60.0,60.0,50.0,60.0,50.0,60.0,60.0,70.0,60.0,60.0,70
70.0,60.0,60.0,50.0,60.0,50.0,60.0,60.0,70.0,60.0,60.0,70.0,60
60.0,60.0,50.0,60.0,50.0,60.0,60.0,70.0,60.0,60.0,70.0,60.0,60
60.0,50.0,60.0,50.0,60.0,60.0,70.0,60.0,60.0,70.0,60.0,60.0,50
50.0,60.0,50.0,60.0,60.0,70.0,60.0,60.0,70.0,60.0,60.0,50.0,60
60.0,50.0,60.0,60.0,70.0,60.0,60.0,70.0,60.0,60.0,50.0,60.0,60
50.0,60.0,60.0,70.0,60.0,60.0,70.0,60.0,60.0,50.0,60.0,60.0,60
60.0,60.0,70.0,60.0,60.0,70.0,60.0,60.0,50.0,60.0,60.0,60.0,70
60.0,70.0,60.0,60.0,70.0,60.0,60.0,50.0,60.0,60.0,60.0,70.0,50
70.0,60.0,60.0,70.0,60.0,60.0,50.0,60.0,60.0,60.0,70.0,50.0,70
60.0,60.0,70.0,60.0,60.0,50.0,60.0,60.0,60.0,70.0,50.0,70.0,60
60.0,70.0,60.0,60.0,50.0,60.0,60.0,60.0,70.0,50.0,70.0,60.0,60
70.0,60.0,60.0,50.0,60.0,60.0,60.0,70.0,50.0,70.0,60.0,60.0,50
60.0,60.0,50.0,60.0,60.0,60.0,70.0,50.0,70.0,60.0,60.0,50.0,60
60.0,50.0,60.0,60.0,60.0,70.0,50.0,70.0,60.0,60.0,50.0,60.0,60
50.0,60.0,60.0,60.0,70.0,50.0,70.0,60.0,60.0,50.0,60.0,60.0,50
60.0,60.0,60.0,70.0,50.0,70.0,60.0,60.0,50.0,60.0,60.0,50.0,70
60.0,60.0,70.0,50.0,70.0,60.0,60.0,50.0,60.0,60.0,50.0,70.0,60
60.0,70.0,50.0,70.0,60.0,60.0,50.0,60.0,60.0,50.0,70.0,60.0,60
70.0,50.0,70.0,60.0,60.0,50.0,60.0,60.0,50.0,70.0,60.0,60.0,60
50.0,70.0,60.0,60.0,50.0,60.0,60.0,50.0,70.0,60.0,60.0,60.0,60
70.0,60.0,60.0,50.0,60.0,60.0,50.0,70.0,60.0,60.0,60.0,60.0,50
60.0,60.0,50.0,60.0,60.0,50.0,70.0,60.0,60.0,60.0,60.0,50.0,60
60.0,50.0,60.0,60.0,50.0,70.0,60.0,60.0,60.0,60.0,50.0,60.0,50
50.0,60.0,60.0,50.0,70.0,60.0,60.0,60.0,60.0,50.0,60.0,50.0,60
60.0,60.0,50.0,70.0,60.0,60.0,60.0,60.0,50.0,60.0,50.0,60.0,50
60.0,50.0,70.0,60.0,60.0,60.0,60.0,50.0,60.0,50.0,60.0,50.0,40
50.0,70.0,60.0,60.0,60.0,60.0,50.0,60.0,50.0,60.0,50.0,40.0,50
70.0,60.0,60.0,60.0,60.0,50.0,60.0,50.0,60.0,50.0,40.0,50.0,40
60.0,60.0,60.0,60.0,50.0,60.0,50.0,60.0,50.0,40.0,50.0,40.0,60
60.0,60.0,60.0,50.0,60.0,50.0,60.0,50.0,40.0,50.0,40.0,60.0,70
60.0,60.0,50.0,60.0,50.0,60.0,50.0,40.0,50.0,40.0,60.0,70.0,50
60.0,50.0,60.0,50.0,60.0,50.0,40.0,50.0,40.0,60.0,70.0,50.0,60
50.0,60.0,50.0,60.0,50.0,40.0,50.0,40.0,60.0,70.0,50.0,60.0,70
60.0,50.0,60.0,50.0,40.0,50.0,40.0,60.0,70.0,50.0,60.0,70.0,60
50.0,60.0,50.0,40.0,50.0,40.0,60.0,70.0,50.0,60.0,70.0,60.0,70
60.0,50.0,40.0,50.0,40.0,60.0,70.0,50.0,60.0,70.0,60.0,70.0,70
50.0,40.0,50.0,40.0,60.0,70.0,50.0,60.0,70.0,60.0,70.0,70.0,120
40.0,50.0,40.0,60.0,70.0,50.0,60.0,70.0,60.0,70.0,70.0,120.0,60
50.0,40.0,60.0,70.0,50.0,60.0,70.0,60.0,70.0,70.0,120.0,60.0,70
40.0,60.0,70.0,50.0,60.0,70.0,60.0,70.0,70.0,120.0,60.0,70.0,60
60.0,70.0,50.0,60.0,70.0,60.0,70.0,70.0,120.0,60.0,70.0,60.0,60
70.0,50.0,60.0,70.0,60.0,70.0,70.0,120.0,60.0,70.0,60.0,60.0,90
50.0,60.0,70.0,60.0,70.0,70.0,120.0,60.0,70.0,60.0,60.0,90.0,60
60.0,70.0,60.0,70.0,70.0,120.0,60.0,70.0,60.0,60.0,90.0,60.0,60
70.0,60.0,70.0,70.0,120.0,60.0,70.0,60.0,60.0,90.0,60.0,60.0,60
60.0,70.0,70.0,120.0,60.0,70.0,60.0,60.0,90.0,60.0,60.0,60.0,140
70.0,70.0,120.0,60.0,70.0,60.0,60.0,90.0,60.0,60.0,60.0,140.0,110
70.0,120.0,60.0,70.0,60.0,60.0,90.0,60.0,60.0,60.0,140.0,110.0,100
120.0,60.0,70.0,60.0,60.0,90.0,60.0,60.0,60.0,140.0,110.0,100.0,90
60.0,70.0,60.0,60.0,90.0,60.0,60.0,60.0,140.0,110.0,100.0,90.0,110
70.0,60.0,60.0,90.0,60.0,60.0,60.0,140.0,110.0,100.0,90.0,110.0,90
60.0,60.0,90.0,60.0,60.0,60.0,140.0,110.0,100.0,90.0,110.0,90.0,230
60.0,90.0,60.0,60.0,60.0,140.0,110.0,100.0,90.0,110.0,90.0,230.0,210
90.0,60.0,60.0,60.0,140.0,110.0,100.0,90.0,110.0,90.0,230.0,210.0,170
60.0,60.0,60.0,140.0,110.0,100.0,90.0,110.0,90.0,230.0,210.0,170.0,380
60.0,60.0,140.0,110.0,100.0,90.0,110.0,90.0,230.0,210.0,170.0,380.0,210
60.0,140.0,110.0,100.0,90.0,110.0,90.0,230.0,210.0,170.0,380.0,210.0,150
140.0,110.0,100.0,90.0,110.0,90.0,230.0,210.0,170.0,380.0,210.0,150.0,100
110.0,100.0,90.0,110.0,90.0,230.0,210.0,170.0,380.0,210.0,150.0,100.0,270
100.0,90.0,110.0,90.0,230.0,210.0,170.0,380.0,210.0,150.0,100.0,270.0,130
90.0,110.0,90.0,230.0,210.0,170.0,380.0,210.0,150.0,100.0,270.0,130.0,100
110.0,90.0,230.0,210.0,170.0,380.0,210.0,150.0,100.0,270.0,130.0,100.0,130
90.0,230.0,210.0,170.0,380.0,210.0,150.0,100.0,270.0,130.0,100.0,130.0,100
230.0,210.0,170.0,380.0,210.0,150.0,100.0,270.0,130.0,100.0,130.0,100.0,100
210.0,170.0,380.0,210.0,150.0,100.0,270.0,130.0,100.0,130.0,100.0,100.0,100
170.0,380.0,210.0,150.0,100.0,270.0,130.0,100.0,130.0,100.0,100.0,100.0,70
380.0,210.0,150.0,100.0,270.0,130.0,100.0,130.0,100.0,100.0,100.0,70.0,80
210.0,150.0,100.0,270.0,130.0,100.0,130.0,100.0,100.0,100.0,70.0,80.0,80
150.0,100.0,270.0,130.0,100.0,130.0,100.0,100.0,100.0,70.0,80.0,80.0,440
100.0,270.0,130.0,100.0,130.0,100.0,100.0,100.0,70.0,80.0,80.0,440.0,430
270.0,130.0,100.0,130.0,100.0,100.0,100.0,70.0,80.0,80.0,440.0,430.0,320
130.0,100.0,130.0,100.0,100.0,100.0,70.0,80.0,80.0,440.0,430.0,320.0,300
100.0,130.0,100.0,100.0,100.0,70.0,80.0,80.0,440.0,430.0,320.0,300.0,270
130.0,100.0,100.0,100.0,70.0,80.0,80.0,440.0,430.0,320.0,300.0,270.0,290
100.0,100.0,100.0,70.0,80.0,80.0,440.0,430.0,320.0,300.0,270.0,290.0,280
100.0,100.0,70.0,80.0,80.0,440.0,430.0,320.0,300.0,270.0,290.0,280.0,250
100.0,70.0,80.0,80.0,440.0,430.0,320.0,300.0,270.0,290.0,280.0,250.0,190
70.0,80.0,80.0,440.0,430.0,320.0,300.0,270.0,290.0,280.0,250.0,190.0,100
80.0,80.0,440.0,430.0,320.0,300.0,270.0,290.0,280.0,250.0,190.0,100.0,90
80.0,440.0,430.0,320.0,300.0,270.0,290.0,280.0,250.0,190.0,100.0,90.0,80
440.0,430.0,320.0,300.0,270.0,290.0,280.0,250.0,190.0,100.0,90.0,80.0,80
430.0,320.0,300.0,270.0,290.0,280.0,250.0,190.0,100.0,90.0,80.0,80.0,400
320.0,300.0,270.0,290.0,280.0,250.0,190.0,100.0,90.0,80.0,80.0,400.0,660
300.0,270.0,290.0,280.0,250.0,190.0,100.0,90.0,80.0,80.0,400.0,660.0,310
270.0,290.0,280.0,250.0,190.0,100.0,90.0,80.0,80.0,400.0,660.0,310.0,110
290.0,280.0,250.0,190.0,100.0,90.0,80.0,80.0,400.0,660.0,310.0,110.0,110
280.0,250.0,190.0,100.0,90.0,80.0,80.0,400.0,660.0,310.0,110.0,110.0,100
250.0,190.0,100.0,90.0,80.0,80.0,400.0,660.0,310.0,110.0,110.0,100.0,100
190.0,100.0,90.0,80.0,80.0,400.0,660.0,310.0,110.0,110.0,100.0,100.0,100
100.0,90.0,80.0,80.0,400.0,660.0,310.0,110.0,110.0,100.0,100.0,100.0,100
90.0,80.0,80.0,400.0,660.0,310.0,110.0,110.0,100.0,100.0,100.0,100.0,110
80.0,80.0,400.0,660.0,310.0,110.0,110.0,100.0,100.0,100.0,100.0,110.0,140
80.0,400.0,660.0,310.0,110.0,110.0,100.0,100.0,100.0,100.0,110.0,140.0,620
400.0,660.0,310.0,110.0,110.0,100.0,100.0,100.0,100.0,110.0,140.0,620.0,580
660.0,310.0,110.0,110.0,100.0,100.0,100.0,100.0,110.0,140.0,620.0,580.0,350
